Entry,Link,Source,Source_CID,Destination,Dest_CID
90,link133,b306d87c-8c48-4e09-afe6-10aada342822,com-snaplogic-snaps-transform-datatransform,114963dd-60e4-4f42-8d3e-e1da150dc0b5,com-snaplogic-snaps-netsuite-update
90,link122,5278e838-adf7-41cd-b126-0eac75326ae6,com-snaplogic-snaps-flow-filter,18e6d517-a152-43e1-bf62-b8a1cbc8ee15,com-snaplogic-snaps-transform-datatransform
90,link123,18e6d517-a152-43e1-bf62-b8a1cbc8ee15,com-snaplogic-snaps-transform-datatransform,437b43df-a28e-4e7f-b44b-773bc492bc01,com-snaplogic-snaps-netsuite-search
90,link118,34f6e5f5-73aa-4d46-8f42-45cded17b245,com-snaplogic-snaps-transform-datatransform,116d20a6-c523-4a31-a109-72d1bc911c34,com-snaplogic-snaps-netsuite-create
90,link128,116d20a6-c523-4a31-a109-72d1bc911c34,com-snaplogic-snaps-netsuite-create,0af13f23-aa66-48df-831b-1fee6fba322a,com-snaplogic-snaps-transform-datatransform
90,link142,edff74ab-8171-4813-bb57-9de49f7c6afa,com-snaplogic-snaps-transform-datatransform,552887ab-8848-43cb-8a0a-cd5b8f5f6e57,com-snaplogic-snaps-email-emailsender
90,link143,e3746cc1-52e7-497e-a9a6-c1a6a2c666d9,com-snaplogic-snaps-flow-union,95134b7f-d33b-4470-af87-72a3b204753f,com-snaplogic-snaps-email-emailsender
90,link127,72c23624-cbeb-40ae-abc6-a0055aad9961,com-snaplogic-snaps-flow-router,34f6e5f5-73aa-4d46-8f42-45cded17b245,com-snaplogic-snaps-transform-datatransform
90,link146,437b43df-a28e-4e7f-b44b-773bc492bc01,com-snaplogic-snaps-netsuite-search,e3746cc1-52e7-497e-a9a6-c1a6a2c666d9,com-snaplogic-snaps-flow-union
90,link147,261bd543-049d-4b28-a1c9-b843a8236f99,com-snaplogic-snaps-salesforce-read,e3746cc1-52e7-497e-a9a6-c1a6a2c666d9,com-snaplogic-snaps-flow-union
90,link144,114963dd-60e4-4f42-8d3e-e1da150dc0b5,com-snaplogic-snaps-netsuite-update,e3746cc1-52e7-497e-a9a6-c1a6a2c666d9,com-snaplogic-snaps-flow-union
90,link134,72c23624-cbeb-40ae-abc6-a0055aad9961,com-snaplogic-snaps-flow-router,b306d87c-8c48-4e09-afe6-10aada342822,com-snaplogic-snaps-transform-datatransform
90,link148,116d20a6-c523-4a31-a109-72d1bc911c34,com-snaplogic-snaps-netsuite-create,2b9f579b-26f7-4be6-b3d4-242e792ac5e6,com-snaplogic-snaps-transform-datatransform
90,link149,2b9f579b-26f7-4be6-b3d4-242e792ac5e6,com-snaplogic-snaps-transform-datatransform,e3746cc1-52e7-497e-a9a6-c1a6a2c666d9,com-snaplogic-snaps-flow-union
90,link141,0af13f23-aa66-48df-831b-1fee6fba322a,com-snaplogic-snaps-transform-datatransform,fb90e564-2ce6-4612-a365-5b2dbb74150c,com-snaplogic-snaps-email-emailsender
91,link161,01c990cf-c7db-4d1a-ae53-c90bbc6cf367,com-snaplogic-snaps-transform-datatransform,3a091fb8-651a-44f0-b38c-95321e7469e7,com-snaplogic-snaps-transform-datatransform
91,link128,67206aa8-5165-46aa-9c5b-92dc503a8f10,com-snaplogic-snaps-transform-datatransform,9d627a58-aafd-488e-8987-0d2b220d6d31,com-snaplogic-snaps-transform-datatransform
91,link129,9d627a58-aafd-488e-8987-0d2b220d6d31,com-snaplogic-snaps-transform-datatransform,297d5ca7-242c-4bcb-a6df-6c4fd7f0a272,com-snaplogic-snaps-flow-union
91,link154,8e161f22-adeb-4587-aa0a-b01c2b6b51cb,com-snaplogic-snaps-flow-router,f6bb83df-ecb1-456e-8b36-becc871335ee,com-snaplogic-snaps-flow-union
91,link156,a2a5ef09-0cb4-49c9-b5fe-ae5928e93c48,com-snaplogic-snaps-workday-workdaywrite,7c2f6a49-45b5-4592-a123-312cccdde062,com-snaplogic-snaps-transform-datatransform
91,link153,6b97b43d-7cff-4e82-a74c-706308cd4595,com-snaplogic-snaps-transform-datatransform,f6bb83df-ecb1-456e-8b36-becc871335ee,com-snaplogic-snaps-flow-union
91,link152,7c2f6a49-45b5-4592-a123-312cccdde062,com-snaplogic-snaps-transform-datatransform,6b97b43d-7cff-4e82-a74c-706308cd4595,com-snaplogic-snaps-transform-datatransform
91,link167,7078b110-2a45-4109-814f-d04f36d890d2,com-snaplogic-snaps-flow-router,4a020fb6-8234-480d-bfa1-8140d03d5513,com-snaplogic-snaps-transform-datatransform
91,link158,3a091fb8-651a-44f0-b38c-95321e7469e7,com-snaplogic-snaps-transform-datatransform,a6b196c0-aa05-40ea-a831-bb4fa1ee4f10,com-snaplogic-snaps-flow-union
91,link111,e0fc67af-688d-4595-b426-979632c62698,com-snaplogic-snaps-workday-workdaywrite,1435ba24-1e32-4960-a69c-606fabac5d88,com-snaplogic-snaps-transform-datatransform
91,link110,e1d4a0d8-1f6f-4d6e-a195-26f94bd4c0c6,com-snaplogic-snaps-flow-router,c6fe5d81-aa54-4ff3-ab27-606f5f013bff,com-snaplogic-snaps-flow-union
91,link113,1435ba24-1e32-4960-a69c-606fabac5d88,com-snaplogic-snaps-transform-datatransform,4c4d4df0-ff92-4f78-b587-5b855f50485b,com-snaplogic-snaps-transform-datatransform
91,link112,8ea1a0f9-1fdd-427e-adf8-8d436e98ce0f,com-snaplogic-snaps-flow-router,2278c9b3-8011-4a57-8d64-05e69d336023,com-snaplogic-snaps-flow-union
91,link114,4c4d4df0-ff92-4f78-b587-5b855f50485b,com-snaplogic-snaps-transform-datatransform,2278c9b3-8011-4a57-8d64-05e69d336023,com-snaplogic-snaps-flow-union
91,link117,c6fe5d81-aa54-4ff3-ab27-606f5f013bff,com-snaplogic-snaps-flow-union,8ea1a0f9-1fdd-427e-adf8-8d436e98ce0f,com-snaplogic-snaps-flow-router
91,link130,7078b110-2a45-4109-814f-d04f36d890d2,com-snaplogic-snaps-flow-router,297d5ca7-242c-4bcb-a6df-6c4fd7f0a272,com-snaplogic-snaps-flow-union
91,link119,8ea1a0f9-1fdd-427e-adf8-8d436e98ce0f,com-snaplogic-snaps-flow-router,027f5407-578d-43ff-8911-159f2bb6268a,com-snaplogic-snaps-transform-datatransform
91,link118,027f5407-578d-43ff-8911-159f2bb6268a,com-snaplogic-snaps-transform-datatransform,e0fc67af-688d-4595-b426-979632c62698,com-snaplogic-snaps-workday-workdaywrite
91,link174,89046c69-5200-4a74-b416-2638d88aa706,com-snaplogic-snaps-flow-copy,3ded706f-2ce3-4c5c-b391-8647ecf7cf2d,com-snaplogic-snaps-flow-pipeexec
91,link186,0cbd0ffa-9e09-422f-b091-5f26929d8a10,com-snaplogic-snaps-transform-csvformatter,80a0eebb-7aca-4713-beb6-e7ecf0cd39f4,com-snaplogic-snaps-binary-write
91,link187,64d30bb8-1515-4239-9ad2-333dcacf2e5a,com-snaplogic-snaps-transform-datatransform,0cbd0ffa-9e09-422f-b091-5f26929d8a10,com-snaplogic-snaps-transform-csvformatter
91,link184,936f5d2e-752e-45ea-bb61-2b0c4f6f9031,com-snaplogic-snaps-transform-jsonsplitter,e1d4a0d8-1f6f-4d6e-a195-26f94bd4c0c6,com-snaplogic-snaps-flow-router
91,link185,89046c69-5200-4a74-b416-2638d88aa706,com-snaplogic-snaps-flow-copy,64d30bb8-1515-4239-9ad2-333dcacf2e5a,com-snaplogic-snaps-transform-datatransform
91,link183,a6b196c0-aa05-40ea-a831-bb4fa1ee4f10,com-snaplogic-snaps-flow-union,89046c69-5200-4a74-b416-2638d88aa706,com-snaplogic-snaps-flow-copy
91,link136,8814ec8b-3209-4742-86ee-2c523faee0c2,com-snaplogic-snaps-transform-datatransform,a2a5ef09-0cb4-49c9-b5fe-ae5928e93c48,com-snaplogic-snaps-workday-workdaywrite
91,link148,297d5ca7-242c-4bcb-a6df-6c4fd7f0a272,com-snaplogic-snaps-flow-union,8e161f22-adeb-4587-aa0a-b01c2b6b51cb,com-snaplogic-snaps-flow-router
91,link168,8e161f22-adeb-4587-aa0a-b01c2b6b51cb,com-snaplogic-snaps-flow-router,8814ec8b-3209-4742-86ee-2c523faee0c2,com-snaplogic-snaps-transform-datatransform
91,link126,2278c9b3-8011-4a57-8d64-05e69d336023,com-snaplogic-snaps-flow-union,7078b110-2a45-4109-814f-d04f36d890d2,com-snaplogic-snaps-flow-router
91,link127,98d9e9a4-10fd-41f8-a3a2-824eb860309c,com-snaplogic-snaps-workday-workdaywrite,67206aa8-5165-46aa-9c5b-92dc503a8f10,com-snaplogic-snaps-transform-datatransform
91,link108,7103c74d-4bad-498f-9c8d-e0ff359cf3ae,com-snaplogic-snaps-transform-datatransform,936eb07e-7f8f-4dfc-89bd-e59fac687e76,com-snaplogic-snaps-transform-datatransform
91,link123,4a020fb6-8234-480d-bfa1-8140d03d5513,com-snaplogic-snaps-transform-datatransform,98d9e9a4-10fd-41f8-a3a2-824eb860309c,com-snaplogic-snaps-workday-workdaywrite
91,link106,af0e7909-3615-4a42-9616-1aaaddb4d66a,com-snaplogic-snaps-transform-datatransform,11726fcf-caf6-4b95-9ba4-63b6b09ab1d1,com-snaplogic-snaps-workday-workdaywrite
91,link107,11726fcf-caf6-4b95-9ba4-63b6b09ab1d1,com-snaplogic-snaps-workday-workdaywrite,7103c74d-4bad-498f-9c8d-e0ff359cf3ae,com-snaplogic-snaps-transform-datatransform
91,link104,e1d4a0d8-1f6f-4d6e-a195-26f94bd4c0c6,com-snaplogic-snaps-flow-router,af0e7909-3615-4a42-9616-1aaaddb4d66a,com-snaplogic-snaps-transform-datatransform
91,link163,a2ac2c93-63d2-4057-bc45-8114bdc252d0,com-snaplogic-snaps-transform-datatransform,f823ea67-b4f0-40c9-a326-951aef30610a,com-snaplogic-snaps-workday-workdaywrite
91,link164,616d017c-225e-4c62-8cb7-d84f16e8e63c,com-snaplogic-snaps-flow-router,a2ac2c93-63d2-4057-bc45-8114bdc252d0,com-snaplogic-snaps-transform-datatransform
91,link103,52914669-7df1-44f6-a22b-72b0715477c7,com-snaplogic-snaps-transform-binarytodocument,936f5d2e-752e-45ea-bb61-2b0c4f6f9031,com-snaplogic-snaps-transform-jsonsplitter
91,link101,6628f841-11f0-41cc-9bb2-41f712c2feef,com-snaplogic-snaps-binary-pgpdecrypt,52914669-7df1-44f6-a22b-72b0715477c7,com-snaplogic-snaps-transform-binarytodocument
91,link109,936eb07e-7f8f-4dfc-89bd-e59fac687e76,com-snaplogic-snaps-transform-datatransform,c6fe5d81-aa54-4ff3-ab27-606f5f013bff,com-snaplogic-snaps-flow-union
91,link160,f823ea67-b4f0-40c9-a326-951aef30610a,com-snaplogic-snaps-workday-workdaywrite,01c990cf-c7db-4d1a-ae53-c90bbc6cf367,com-snaplogic-snaps-transform-datatransform
91,link172,05231977-3540-46fb-b211-c55353577f8a,com-snaplogic-snaps-binary-simpleread,6628f841-11f0-41cc-9bb2-41f712c2feef,com-snaplogic-snaps-binary-pgpdecrypt
91,link162,616d017c-225e-4c62-8cb7-d84f16e8e63c,com-snaplogic-snaps-flow-router,a6b196c0-aa05-40ea-a831-bb4fa1ee4f10,com-snaplogic-snaps-flow-union
91,link165,f6bb83df-ecb1-456e-8b36-becc871335ee,com-snaplogic-snaps-flow-union,616d017c-225e-4c62-8cb7-d84f16e8e63c,com-snaplogic-snaps-flow-router
92,link124,9b482bd6-ebad-446e-8523-e681491f8cae,com-snaplogic-snaps-flow-pipeexec,3e2e6beb-0d21-4ecd-9274-c85fdd3e70dc,com-snaplogic-snaps-transform-datatransform
92,link112,8249b804-6b33-495c-b4ec-78112931794f,com-snaplogic-snaps-rest-get,982e9636-49e5-4c93-9a36-d6d626f5b70e,com-snaplogic-snaps-transform-datatransform
92,link115,bb24fb7b-8faf-45c9-aa2d-62adc26a821b,com-snaplogic-snaps-transform-datatransform,4ca264e1-c79c-4748-a608-b18f5c7de62b,com-snaplogic-snaps-flow-union
92,link121,4ca264e1-c79c-4748-a608-b18f5c7de62b,com-snaplogic-snaps-flow-union,464dfffb-bc4a-4ff7-93e3-23437e756c7e,com-snaplogic-snaps-flow-filter
92,link108,71633db2-1a23-4a7a-9213-5abe1373a6f3,com-snaplogic-snaps-flow-filter,d4db49da-e448-4def-898f-7bb92b258005,com-snaplogic-snaps-transform-datatransform
92,link109,d4db49da-e448-4def-898f-7bb92b258005,com-snaplogic-snaps-transform-datatransform,8249b804-6b33-495c-b4ec-78112931794f,com-snaplogic-snaps-rest-get
92,link106,4596e9e9-e7e4-44a5-a116-90b744fab28a,com-snaplogic-snaps-flow-router,71633db2-1a23-4a7a-9213-5abe1373a6f3,com-snaplogic-snaps-flow-filter
92,link107,6fa00571-2127-4cfb-88be-8cfaf25a79ac,com-snaplogic-snaps-flow-filter,bb24fb7b-8faf-45c9-aa2d-62adc26a821b,com-snaplogic-snaps-transform-datatransform
92,link104,3843f267-8cca-4d39-b9cf-e8bf670a0d3e,com-snaplogic-snaps-transform-jsonsplitter,4596e9e9-e7e4-44a5-a116-90b744fab28a,com-snaplogic-snaps-flow-router
92,link105,4596e9e9-e7e4-44a5-a116-90b744fab28a,com-snaplogic-snaps-flow-router,6fa00571-2127-4cfb-88be-8cfaf25a79ac,com-snaplogic-snaps-flow-filter
92,link100,8d12bb48-cacc-47ed-b248-1e7c7ed4d84c,com-snaplogic-snaps-snaplogic-list,5fed0bcd-f010-40a2-be16-0394c63a7269,com-snaplogic-snaps-transform-datatransform
92,link101,5fed0bcd-f010-40a2-be16-0394c63a7269,com-snaplogic-snaps-transform-datatransform,3843f267-8cca-4d39-b9cf-e8bf670a0d3e,com-snaplogic-snaps-transform-jsonsplitter
92,link118,982e9636-49e5-4c93-9a36-d6d626f5b70e,com-snaplogic-snaps-transform-datatransform,4ca264e1-c79c-4748-a608-b18f5c7de62b,com-snaplogic-snaps-flow-union
92,link122,464dfffb-bc4a-4ff7-93e3-23437e756c7e,com-snaplogic-snaps-flow-filter,c0fb3fde-0264-415a-a3b1-9a6d9e8fdb11,com-snaplogic-snaps-transform-unique
92,link123,c0fb3fde-0264-415a-a3b1-9a6d9e8fdb11,com-snaplogic-snaps-transform-unique,9b482bd6-ebad-446e-8523-e681491f8cae,com-snaplogic-snaps-flow-pipeexec
93,link110,5617241c-dd63-48de-882e-71e53d2a27e3,com-snaplogic-snaps-rest-post,7ee88074-9fde-423a-af9f-5e1535e09457,com-snaplogic-snaps-flow-router
93,link113,9a4bf5fa-17a7-471f-ab19-f9a374899616,com-snaplogic-snaps-transform-datatransform,a8580f43-5a53-4b58-96f6-15b27cc095f7,com-snaplogic-snaps-rest-put
93,link112,7ee88074-9fde-423a-af9f-5e1535e09457,com-snaplogic-snaps-flow-router,9a4bf5fa-17a7-471f-ab19-f9a374899616,com-snaplogic-snaps-transform-datatransform
93,link120,a8580f43-5a53-4b58-96f6-15b27cc095f7,com-snaplogic-snaps-rest-put,ad0d5c2e-9d04-41c3-bf78-d3099fd367c0,com-snaplogic-snaps-flow-union
93,link114,5617241c-dd63-48de-882e-71e53d2a27e3,com-snaplogic-snaps-rest-post,f8ef3025-5517-42d8-b6f6-00f1c383a8fc,com-snaplogic-snaps-flow-router
93,link108,c6b4cd8c-4790-4bd5-ba73-6ccad952bee2,com-snaplogic-snaps-transform-jsongenerator,5617241c-dd63-48de-882e-71e53d2a27e3,com-snaplogic-snaps-rest-post
93,link116,bb0a5c43-9fa1-4cb3-bdee-842acd43a5e3,com-snaplogic-snaps-transform-jsonformatter,3e73bc4e-b8bb-418a-99a3-4175fd6997ae,com-snaplogic-snaps-binary-write
93,link119,ad0d5c2e-9d04-41c3-bf78-d3099fd367c0,com-snaplogic-snaps-flow-union,bb0a5c43-9fa1-4cb3-bdee-842acd43a5e3,com-snaplogic-snaps-transform-jsonformatter
93,link122,f8ef3025-5517-42d8-b6f6-00f1c383a8fc,com-snaplogic-snaps-flow-router,ad0d5c2e-9d04-41c3-bf78-d3099fd367c0,com-snaplogic-snaps-flow-union
93,link121,7ee88074-9fde-423a-af9f-5e1535e09457,com-snaplogic-snaps-flow-router,ad0d5c2e-9d04-41c3-bf78-d3099fd367c0,com-snaplogic-snaps-flow-union
94,link153,5c33f86c-c9a6-4503-a1cc-c7985e1166bd,com-snaplogic-snaps-flow-copy,dc7a08f8-0dc6-42a4-8a05-94c5b991bab8,com-snaplogic-snaps-transform-datatransform
94,link198,3fa9cec2-d067-4c5d-80a2-578356756c6b,com-snaplogic-snaps-flow-router,adc096d2-c17f-4cfc-b4f0-b9d59f0c6e9a,com-snaplogic-snaps-transform-datatransform
94,link152,fd5873d5-1bd4-48ba-873f-3c2485eae3fb,com-snaplogic-snaps-transform-datatransform,5c33f86c-c9a6-4503-a1cc-c7985e1166bd,com-snaplogic-snaps-flow-copy
94,link164,ec935cdd-572e-4d76-84cc-6f0797245976,com-snaplogic-snaps-flow-router,1f30a307-b6eb-4d31-944e-12a435865d4a,com-snaplogic-snaps-flow-copy
94,link199,3fa9cec2-d067-4c5d-80a2-578356756c6b,com-snaplogic-snaps-flow-router,15ae6202-748e-4dd7-a280-1a080573e64f,com-snaplogic-snaps-transform-datatransform
94,link204,fc0268c7-9fdb-40ff-b4c6-f39b3c4b7623,com-snaplogic-snaps-flow-union,ec935cdd-572e-4d76-84cc-6f0797245976,com-snaplogic-snaps-flow-router
94,link210,5c33f86c-c9a6-4503-a1cc-c7985e1166bd,com-snaplogic-snaps-flow-copy,2eea540d-9989-41f9-a54f-c7fc81bc932e,com-snaplogic-snaps-flow-exit
94,link211,67f6830d-6e24-45d9-99ed-0e28d5297c92,com-snaplogic-snaps-transform-datatransform,16f90739-69cd-41e8-9007-46f3efb74b01,com-snaplogic-snaps-flow-exit
94,link201,15ae6202-748e-4dd7-a280-1a080573e64f,com-snaplogic-snaps-transform-datatransform,fc0268c7-9fdb-40ff-b4c6-f39b3c4b7623,com-snaplogic-snaps-flow-union
94,link200,adc096d2-c17f-4cfc-b4f0-b9d59f0c6e9a,com-snaplogic-snaps-transform-datatransform,fc0268c7-9fdb-40ff-b4c6-f39b3c4b7623,com-snaplogic-snaps-flow-union
94,link203,1f30a307-b6eb-4d31-944e-12a435865d4a,com-snaplogic-snaps-flow-copy,e9052300-2a6f-4c1b-9871-f261b1f75c6a,com-snaplogic-snaps-transform-datatransform
94,link202,e2014938-ee00-4d70-8c9e-7e1a76243e21,com-snaplogic-snaps-transform-datatransform,3fa9cec2-d067-4c5d-80a2-578356756c6b,com-snaplogic-snaps-flow-router
94,link206,1f30a307-b6eb-4d31-944e-12a435865d4a,com-snaplogic-snaps-flow-copy,67f6830d-6e24-45d9-99ed-0e28d5297c92,com-snaplogic-snaps-transform-datatransform
94,link209,679c1798-f2e0-43d3-bf63-ad0d409006f6,com-snaplogic-snaps-flow-pipeexec,fd5873d5-1bd4-48ba-873f-3c2485eae3fb,com-snaplogic-snaps-transform-datatransform
94,link208,ec935cdd-572e-4d76-84cc-6f0797245976,com-snaplogic-snaps-flow-router,679c1798-f2e0-43d3-bf63-ad0d409006f6,com-snaplogic-snaps-flow-pipeexec
95,link125,0b5f41ba-67b2-4e23-bfbe-d6c6876c7329,com-snaplogic-snaps-mysql-update,aa8c1b85-8e9a-4139-a090-51af82fd1ebe,com-snaplogic-snaps-flow-union
95,link126,aa8c1b85-8e9a-4139-a090-51af82fd1ebe,com-snaplogic-snaps-flow-union,18360fb8-facc-4192-b7e5-81146a4ad994,com-snaplogic-snaps-transform-datatransform
95,link127,52572df7-f2be-42c2-9cca-578341abb43a,com-snaplogic-snaps-mysql-insert,aa8c1b85-8e9a-4139-a090-51af82fd1ebe,com-snaplogic-snaps-flow-union
95,link133,9476cbbb-d68a-47f5-9425-c232eab2e38b,com-snaplogic-snaps-transform-datatransform,bfb4002e-cc16-4854-984d-3c1be1229f86,com-snaplogic-snaps-transform-datatransform
95,link131,946b66ef-b350-410a-8589-fdf484766d3d,com-snaplogic-snaps-transform-datatransform,ec3e109a-dadd-43c0-ba81-3b5495db9511,com-snaplogic-snaps-transform-datatransform
95,link122,25767ad6-4993-4c42-a17d-86d18e53388a,com-snaplogic-snaps-transform-datatransform,0b5f41ba-67b2-4e23-bfbe-d6c6876c7329,com-snaplogic-snaps-mysql-update
95,link116,303efd9e-ad0a-46ee-8432-3a1f72c92f39,com-snaplogic-snaps-flow-router,946b66ef-b350-410a-8589-fdf484766d3d,com-snaplogic-snaps-transform-datatransform
95,link118,7e02ba55-899d-4964-a46c-2c321e216315,com-snaplogic-snaps-mysql-lookup,303efd9e-ad0a-46ee-8432-3a1f72c92f39,com-snaplogic-snaps-flow-router
95,link130,ec3e109a-dadd-43c0-ba81-3b5495db9511,com-snaplogic-snaps-transform-datatransform,66733fa4-8f4b-4905-bbe5-a1c0df685835,com-snaplogic-snaps-transform-datatransform
95,link102,66733fa4-8f4b-4905-bbe5-a1c0df685835,com-snaplogic-snaps-transform-datatransform,52572df7-f2be-42c2-9cca-578341abb43a,com-snaplogic-snaps-mysql-insert
95,link121,303efd9e-ad0a-46ee-8432-3a1f72c92f39,com-snaplogic-snaps-flow-router,9476cbbb-d68a-47f5-9425-c232eab2e38b,com-snaplogic-snaps-transform-datatransform
95,link132,bfb4002e-cc16-4854-984d-3c1be1229f86,com-snaplogic-snaps-transform-datatransform,25767ad6-4993-4c42-a17d-86d18e53388a,com-snaplogic-snaps-transform-datatransform
96,link124,f7349788-836b-4375-a803-2fc3fe17f64e,com-snaplogic-snaps-flow-filter,121507ea-3fdd-4cd2-81ef-d69ed123b38c,com-snaplogic-snaps-transform-datatransform
96,link110,4f3af53b-e177-4719-8b00-2f47721c40e3,com-snaplogic-snaps-transform-multijoin,51f75977-ed42-4795-8728-232af7f4cc75,com-snaplogic-snaps-transform-datatransform
96,link113,f11877b4-97c4-4a6a-a055-97294839b3fa,com-snaplogic-snaps-flow-copy,9f63e5e7-6c39-42bf-a66b-051970a373a2,com-snaplogic-snaps-binary-simpleread
96,link127,56819c7e-9c24-4ec6-80c9-f36d10a78d3d,com-snaplogic-snaps-transform-datatransform,e389dea3-35bd-4914-a772-7e0f136434dd,com-snaplogic-snaps-flow-pipeexec
96,link133,9f63e5e7-6c39-42bf-a66b-051970a373a2,com-snaplogic-snaps-binary-simpleread,dafb918c-b3d1-46b1-a4a2-b88ece7e645d,com-snaplogic-snaps-flow-union
96,link114,9f63e5e7-6c39-42bf-a66b-051970a373a2,com-snaplogic-snaps-binary-simpleread,bf26d35d-57f6-44fe-83c7-6a12285f36bc,com-snaplogic-snaps-binary-s3filewriter
96,link108,f11877b4-97c4-4a6a-a055-97294839b3fa,com-snaplogic-snaps-flow-copy,4f3af53b-e177-4719-8b00-2f47721c40e3,com-snaplogic-snaps-transform-multijoin
96,link109,51f75977-ed42-4795-8728-232af7f4cc75,com-snaplogic-snaps-transform-datatransform,65bfbc65-154a-46c6-a145-606234e9c904,com-snaplogic-snaps-salesforce-create
96,link106,c155e93a-7cc6-4986-bb5e-0db4a44c1a49,com-snaplogic-snaps-transform-datatransform,f11877b4-97c4-4a6a-a055-97294839b3fa,com-snaplogic-snaps-flow-copy
96,link107,121507ea-3fdd-4cd2-81ef-d69ed123b38c,com-snaplogic-snaps-transform-datatransform,4f3af53b-e177-4719-8b00-2f47721c40e3,com-snaplogic-snaps-transform-multijoin
96,link129,a2c36415-770c-499c-a5aa-bd0283085676,com-snaplogic-snaps-transform-datatransform,56819c7e-9c24-4ec6-80c9-f36d10a78d3d,com-snaplogic-snaps-transform-datatransform
96,link125,bf26d35d-57f6-44fe-83c7-6a12285f36bc,com-snaplogic-snaps-binary-s3filewriter,f7349788-836b-4375-a803-2fc3fe17f64e,com-snaplogic-snaps-flow-filter
96,link131,dafb918c-b3d1-46b1-a4a2-b88ece7e645d,com-snaplogic-snaps-flow-union,a2c36415-770c-499c-a5aa-bd0283085676,com-snaplogic-snaps-transform-datatransform
96,link132,bf26d35d-57f6-44fe-83c7-6a12285f36bc,com-snaplogic-snaps-binary-s3filewriter,dafb918c-b3d1-46b1-a4a2-b88ece7e645d,com-snaplogic-snaps-flow-union
97,link243,77198cb3-b061-4a58-81d0-e2d32869ad39,com-snaplogic-snaps-transform-datatransform,1445e453-819a-4098-af50-97d9d08027cf,com-snaplogic-snaps-transform-datatransform
97,link249,1445e453-819a-4098-af50-97d9d08027cf,com-snaplogic-snaps-transform-datatransform,9fc8dcf8-e287-4f9d-802b-a6da800e8d9a,com-snaplogic-snaps-transform-csvformatter
97,link231,490820c1-c0a5-4e48-a329-a307d59afa8b,com-snaplogic-snaps-workday-workdayread,592187d8-7734-46f4-9b75-d5dca054025a,com-snaplogic-snaps-flow-filter
97,link232,9fc8dcf8-e287-4f9d-802b-a6da800e8d9a,com-snaplogic-snaps-transform-csvformatter,26ffb4ae-398c-484a-86fe-583bf3a70fe3,com-snaplogic-snaps-binary-write
97,link129,592187d8-7734-46f4-9b75-d5dca054025a,com-snaplogic-snaps-flow-filter,60febee8-4ada-496c-ac00-fa83932e534d,com-snaplogic-snaps-transform-jsonsplitter
97,link250,60febee8-4ada-496c-ac00-fa83932e534d,com-snaplogic-snaps-transform-jsonsplitter,77198cb3-b061-4a58-81d0-e2d32869ad39,com-snaplogic-snaps-transform-datatransform
98,link104,de144b30-6cf8-4bc8-9bda-4dd7921302c9,com-snaplogic-snaps-transform-datatransform,652cc7cb-d1c5-4455-b88b-18961ac6a743,com-snaplogic-snaps-servicenow-servicenowupdatebyid
98,link105,91ae962f-d2b5-42e7-8afb-bdb8172017a4,com-snaplogic-snaps-flow-router,de144b30-6cf8-4bc8-9bda-4dd7921302c9,com-snaplogic-snaps-transform-datatransform
98,link102,6a492e95-d0df-4fe3-bd14-34b38e647b90,com-snaplogic-snaps-transform-datatransform,91ae962f-d2b5-42e7-8afb-bdb8172017a4,com-snaplogic-snaps-flow-router
98,link103,91ae962f-d2b5-42e7-8afb-bdb8172017a4,com-snaplogic-snaps-flow-router,336eaf72-ada4-49df-b859-85677aa93bd0,com-snaplogic-snaps-servicenow-servicenowinsert
98,link101,27947d46-3f4e-4ef1-b611-5b14c0708f51,com-snaplogic-snaps-jira-get,6a492e95-d0df-4fe3-bd14-34b38e647b90,com-snaplogic-snaps-transform-datatransform
99,link135,e0613529-bb04-4b53-806a-581c42f5e802,com-snaplogic-snaps-transform-datatransform,d2e0240a-e83d-477b-9865-25bb1898fd5f,com-snaplogic-snaps-flow-copy
99,link134,d2e0240a-e83d-477b-9865-25bb1898fd5f,com-snaplogic-snaps-flow-copy,ca3b8913-f91e-4431-9d7f-01791ce3477d,com-snaplogic-snaps-transform-datatransform
99,link117,d2e0240a-e83d-477b-9865-25bb1898fd5f,com-snaplogic-snaps-flow-copy,0d194508-9b09-44fe-abf0-f89a9ce2877e,com-snaplogic-snaps-transform-aggregate
99,link122,127c5856-5cf3-48ae-8234-6203c33360b7,com-snaplogic-snaps-binary-s3filewriter,56bf2fff-497e-4ec7-9783-9743bfff5ea4,com-snaplogic-snaps-transform-datatransform
99,link154,9e2efc0f-41c4-4493-a81d-90804ba952f3,com-snaplogic-snaps-transform-aggregate,276795fc-b3e1-4f2a-ac2d-7494c3bc614c,com-snaplogic-snaps-redshift-multiexecute
99,link145,e8c33978-73e6-41fa-9184-afe9d13b65f8,com-snaplogic-snaps-redshift-multiexecute,f057d85b-57d4-4d63-98e4-3df52cf64c00,com-snaplogic-snaps-salesforce-read
99,link100,f057d85b-57d4-4d63-98e4-3df52cf64c00,com-snaplogic-snaps-salesforce-read,e0613529-bb04-4b53-806a-581c42f5e802,com-snaplogic-snaps-transform-datatransform
99,link155,70e02a89-362f-4c15-b481-cc7eb8b88e21,com-snaplogic-snaps-transform-jsonparser,2898c9dd-1ac9-439a-91df-562300529bc0,com-snaplogic-snaps-transform-datatransform
